Temperature	Magnetic Field	frequency(X10^9)	Phi_H(Rad)
150;3288.23660949148;17.4854622460741;0.152649328395265; 
150;3041.38126514911;17.6457742584046;0.165148677414627; 
150;2844.29253066558;17.7338873030828;0.176708856070037; 
150;2647.64045897475;17.8604786092712;0.189988287918716; 
150;2451.53013442625;18.1152539548271;0.205395389189767; 
150;2256.10283453570;18.1478972629121;0.223476601140633; 
150;2061.55281280883;18.3414492461400;0.244978663126864; 
150;1868.15416922694;18.3608349466242;0.270946850338421; 
180;4031.12887414927;15.9303054187931;0.124354994546761; 
180;3783.18648760539;16.2717706432512;0.132551532296674; 
180;3535.53390593274;16.5951182411441;0.141897054604164; 
180;3288.23660949148;16.6466606184681;0.152649328395265; 
180;3041.38126514911;16.8827911264549;0.165148677414627; 
180;2844.29253066558;17.0595987728723;0.176708856070037; 
180;2647.64045897475;17.2127517178524;0.189988287918716; 
180;2451.53013442625;17.3795884345434;0.205395389189767; 
180;2256.10283453570;17.5390378325574;0.223476601140633; 
180;2061.55281280883;17.6646922533723;0.244978663126864; 
180;1868.15416922694;17.8728845790655;0.270946850338421; 
250;4031.12887414927;13.5003206312934;0.124354994546761; 
250;3783.18648760539;13.8135269457325;0.132551532296674; 
250;3535.53390593274;14.1695333341677;0.141897054604164; 
250;3288.23660949148;14.4735630078621;0.152649328395265; 
250;3041.38126514911;14.8950324484822;0.165148677414627; 
250;2844.29253066558;15.1626795746369;0.176708856070037; 
250;2647.64045897475;15.9211476633942;0.189988287918716; 
250;2451.53013442625;16.0307590942957;0.205395389189767; 
250;2256.10283453570;16.3335676361773;0.223476601140633; 
250;2061.55281280883;16.3515615433478;0.244978663126864; 
250;1868.15416922694;16.4891437693389;0.270946850338421; 
300;4031.12887414927;12.3467298159245;0.124354994546761; 
300;3783.18648760539;12.6981356717460;0.132551532296674; 
300;3535.53390593274;13.1056334763461;0.141897054604164; 
300;3288.23660949148;13.4520122328108;0.152649328395265; 
300;3041.38126514911;13.8185676391800;0.165148677414627; 
300;2844.29253066558;14.1301803765186;0.176708856070037; 
300;2647.64045897475;14.2247432977286;0.189988287918716; 
300;2451.53013442625;14.3944976034393;0.205395389189767; 
300;2256.10283453570;14.8179010600711;0.223476601140633; 
300;2061.55281280883;14.8491093481618;0.244978663126864; 
300;1868.15416922694;14.9207167950623;0.270946850338421; 
